ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
1275,1149970,Active,106663,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,Christopher Street,S,7 Avenue South,Bleecker Street,40.7334823993891,-74.0034475084582,983294.552095801,206504.01847215,POINT (-74.003447508458 40.733482399389),12077,57,4,10,3
3193,4221268,Active,462636,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Roosevelt Avenue,S,95 Street,Warren Street,40.7489423907398,-73.8708324705265,1020039.37329106,212162.952364221,POINT (-73.870832470526 40.74894239074),14784,66,3,21,68
15011,4073064,Active,414703,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,36 Street,W,35 Avenue,36 Avenue,40.7559771601645,-73.9247913585018,1005086.40188472,214708.504359722,POINT (-73.924791358502 40.755977160165),16863,39,3,33,72
8568,4391239,Active,465930,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Northern Boulevard,N,74 Street,73 Street,40.7548045673326,-73.8934507026409,1013769.78313997,214290.299159393,POINT (-73.893450702641 40.754804567333),14781,65,3,5,73
5888,3463043,Active,314689,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,86 Street,S,Bay 10 Street,Bay 11 Street,40.6107066033445,-74.0085266992577,981882.543108806,161773.387461141,POINT (-74.008526699258 40.610706603345),13511,1,2,44,37
3498,4293003,Active,453639,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 Avenue,S,97 Street,98 Street,40.6849093869064,-73.8435105988881,1027651.30951072,188846.15254122,POINT (-73.843510598888 40.684909386906),24012,46,3,41,60
2012,2162784,Active,209019,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,St. Raymond's Avenue,S,Benson Street,East Tremont Avenue,40.8425759368872,-73.846258252176,1026788.44837555,246287.850977808,POINT (-73.846258252176 40.842575936887),11270,43,5,12,28
2506,4173087,Active,467840,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,64 Road,N,98 Street,Queens Boulevard,40.7294075838428,-73.8590492559601,1023315.68235523,205050.846837804,POINT (-73.85904925596 40.729407583843),14785,40,3,28,70
8663,1083004,Active,109138,2HR Pas Mon-Sat 0900-2200,,On Street,Manhattan,West 72 Street,N,Columbus Avenue,Amsterdam Avenue,40.7780798821441,-73.9801513039539,989747.217011973,222752.936105475,POINT (-73.980151303954 40.778079882144),12420,20,4,19,12
18,4152145,Active,426709,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,47 Road,S,5 Street,Vernon Boulevard,40.7448187469312,-73.9537093441594,997076.881814554,210637.57910265,POINT (-73.953709344159 40.744818746931),16858,53,3,33,66
10226,1443747,Active,102589,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,Lexington Avenue,W,East 24 Street,East 23 Street,40.7399271136671,-73.9845451372872,988532.77062197,208852.390087724,POINT (-73.984545137287 40.739927113667),12073,11,4,50,7
8830,1153004,Active,106981,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,3 Avenue,E,East 12 Street,East 13 Street,40.7322222070345,-73.987814924097,987627.054913715,206045.1069884,POINT (-73.987814924097 40.732222207035),11724,70,4,50,5
1428,3071371,Active,307040,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,86 Street,N,24 Avenue,23 Avenue,40.5995667655985,-73.9897518409343,987095.898823798,157714.908373401,POINT (-73.989751840934 40.599566765599),17616,1,2,45,37
9753,1403082,Active,102404,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,West 57 Street,N,9 Avenue,10 Avenue,40.768471052634,-73.9868031095819,987905.486443475,219251.770535648,POINT (-73.986803109582 40.768471052634),12081,12,4,10,10
3988,3043106,Active,305957,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,E,Church Avenue,Martense Street,40.650979236293,-73.9587620567986,995692.898362055,176448.364344731,POINT (-73.958762056799 40.650979236293),13510,60,2,11,43
14010,3193066,Active,320057,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Broadway,W,Madison Avenue,Putnam Avenue,40.6878976957014,-73.9194070326255,1006600.93822572,189906.39484331,POINT (-73.919407032625 40.687897695701),18181,69,2,17,52
6057,3569922,Active,323591,6HR Pas Mon-Fri 0800-2200,,On Street,Brooklyn,Campus Road,N,Bedford Avenue,East 23 Street,40.6320397550389,-73.9540676063051,996999.154607803,169548.845335394,POINT (-73.954067606305 40.632039755039),17217,60,2,26,43
2652,4081896,Active,421363,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,89 Avenue,N,165 Street,164 Street,40.7076137053998,-73.7967767987093,1040593.41157922,197144.59723039,POINT (-73.796776798709 40.7076137054),24340,41,3,24,61
4011,3043025,Active,328163,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,W,Church Avenue,Albemarle Road,40.6489211113409,-73.9584442585976,995781.438211218,175698.574505731,POINT (-73.958444258598 40.648921111341),13510,60,2,11,43
6139,3573026,Active,322675,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Nostrand Avenue,W,Avenue Y,Avenue Z,40.5905367658155,-73.9401252146651,1000879.38798906,154430.566516891,POINT (-73.940125214665 40.590536765816),13826,32,2,15,36
8217,3423010,Active,306347,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,5 Avenue,E,62 Street,61 Street,40.6386250743413,-74.0169585085954,979543.401789725,171945.167642474,POINT (-74.016958508595 40.638625074341),18180,9,2,7,45
7442,3033031,Active,318635,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Belmont Avenue,S,Rockaway Avenue,Thatford Street,40.6684653443554,-73.9098296210094,1009264.33939497,182829.223302141,POINT (-73.909829621009 40.668465344355),17614,55,2,17,46
10907,1433224,Active,103158,6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,East 53 Street,S,Lexington Avenue,Park Avenue,40.7587679475089,-73.9720512532035,991992.8201323,215717.569598809,POINT (-73.972051253203 40.758767947509),10100,11,4,51,10
15186,1443832,Active,107117,1HR Com Mon-Sat 1900-2400,,On Street,Manhattan,West 42 Street,S,Dyer Ave,9 Ave,40.7587553310394,-73.9936170289228,986018.315677136,215711.802221894,POINT (-73.993617028923 40.758755331039),13094,12,4,10,6
10053,1443612,Active,107070,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,Lexington Avenue,E,East 32 Street,East 31 Street,40.7448104953103,-73.9807763518706,989576.766237393,210631.76809065,POINT (-73.980776351871 40.74481049531),12078,71,4,50,9
14056,3193109,Active,336818,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Broadway,E,Arion Place,Belvedere Street,40.6981338027696,-73.9371592649397,1001675.0173033,193631.67807515,POINT (-73.93715926494 40.69813380277),17213,42,2,30,53
13834,2133011,Active,212960,2 HR Pas Mon-Sat 1000-1900,,On Street,Bronx,Hughes Avenue,W,Crescent Avenue,East 186 Street,40.8542905380419,-73.8877012558848,1015316.21541455,250538.507830814,POINT (-73.887701255885 40.854290538042),10936,35,5,22,31
13987,1253017,Active,109226,2 HR Pas Mon-Sat 0900-1600,,On Street,Manhattan,Lenox Avenue,E,West 115 Street,West 116 Street,40.8015389368626,-73.9498707247658,998128.715668887,231303.224779144,POINT (-73.949870724766 40.801538936863),12423,18,4,36,18
6830,3473002,Active,304186,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Manhattan Avenue,W,Freeman Street,Green Street,40.7338501528252,-73.9549491304499,996735.39922981,206641.194378898,POINT (-73.95494913045 40.733850152825),18182,36,2,38,57
6250,3483011,Active,315993,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Kings Highway,N,West 6 Street,West 7 Street,40.605184843433,-73.9796501724131,989900.64190197,159762.208412647,POINT (-73.979650172413 40.605184843433),18183,1,2,18,37
13485,4213071,Active,451180,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,40 Avenue,N,Corporal Stone Street,Bell Boulevard,40.7643772928328,-73.7709384648312,1047702.96724197,217842.965938553,POINT (-73.770938464831 40.764377292833),14196,26,3,20,69
7133,5023038,Active,510380,2 HR Pas Mon-Fri 0800-1800,,On Street,Staten Island,St. Marks Place,E,Hyatt Street,Victory Boulevard,40.6400953641564,-74.0774724165425,962749.084656641,172489.886369303,POINT (-74.077472416542 40.640095364156),10369,4,1,13,74
8600,3013020,Active,301080,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Atlantic Avenue,N,4 Avenue,3 Avenue,40.6849412053971,-73.9794797422996,989941.159209386,188819.644064054,POINT (-73.9794797423 40.684941205397),17619,68,2,38,54
6664,2293054,Active,216164,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Dreiser Loop E,W,Co-op City Boulevard,Dreiser Loop S,40.8765710789037,-73.8285536282789,1031662.85234064,258682.662802309,POINT (-73.828553628279 40.876571078904),12344,43,5,2,28
8196,3523018,Active,300757,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,St. Johns Place,S,Underhill Avenue,Washington Avenue,40.6735628680682,-73.9631630638939,994468.22627072,184675.670068562,POINT (-73.963163063894 40.673562868068),13829,16,2,48,49
14581,3083066,Active,312782,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Brighton 5 Street,E,Brightwater Court,Brighton Beach Avenue,40.5771767740819,-73.9622511685503,994736.31038022,149559.762938306,POINT (-73.96225116855 40.577176774082),13826,21,2,15,35
8554,4451784,Active,463248,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,97 Street,E,63 Road,62 Drive,40.731298081203,-73.8609646555917,1022783.72049263,205738.764753312,POINT (-73.860964655592 40.731298081203),14785,40,3,28,70
4774,3123126,Active,336410,2 HR Pas Mon-Sat 0930-1900,,On Street,Brooklyn,61 Street,N,8 Avenue,7 Avenue,40.6351447400506,-74.0104543507883,981348.388993382,170676.905415222,POINT (-74.010454350788 40.635144740051),18180,9,2,7,45
12592,3073059,Active,314750,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,19 Avenue,E,Benson Avenue,86 Street,40.6057389228165,-74.0005630942544,984093.644001558,159963.417983979,POINT (-74.000563094254 40.605738922817),17616,1,2,45,37
4576,3333031,Active,321886,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Flatbush Avenue,W,Avenue J,East 36 Street,40.6265988559504,-73.9412260176485,1000564.84006172,167568.711172312,POINT (-73.941226017648 40.62659885595),17217,5,2,26,38
9569,1443207,Active,105592,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,East 33 Street,N,Lexington Avenue,Park Avenue,40.7460010651349,-73.98072887076,989589.827562973,211065.533627316,POINT (-73.98072887076 40.746001065135),12078,11,4,50,8
3387,4313013,Active,401710,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Jamaica Avenue,N,91 Street,90 Street,40.6929522085411,-73.8543793905767,1024632.05308205,191771.185405061,POINT (-73.854379390577 40.692952208541),24017,46,3,41,60
13653,3863005,Active,342832,3HR Pas Mon-Sat 0700-2200,Canarsie,Off Street,Brooklyn,Rockaway Parkway,E,Farragut Road,Glenwood Road,40.6461022798637,-73.9028137646443,1011219.66028747,174683.822598234,POINT (-73.902813764644 40.646102279864),13827,5,2,25,42
14664,1403156,Active,103665,6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 53 Street,S,8 Avenue,9 Avenue,40.7651306884757,-73.9871585092044,987807.220563889,218034.750659972,POINT (-73.987158509204 40.765130688476),12081,12,4,10,10
3590,4463031,Active,457441,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Jamaica Avenue,N,114 Street,112 Street,40.6977044231291,-73.8360141613032,1029721.66823089,193511.554627731,POINT (-73.836014161303 40.697704423129),24014,46,3,41,60
11038,1433403,Active,104909,3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900,,On Street,Manhattan,2 Avenue,W,East 46 Street,East 45 Street,40.752200851262,-73.9706141485125,992391.753061473,213325.093412638,POINT (-73.970614148512 40.752200851262),12079,71,4,51,9
11412,1043115,Active,105401,3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200,,On Street,Manhattan,2 Avenue,W,East 6 Street,East 5 Street,40.7270112991521,-73.9889402346004,987315.418397889,204146.569446892,POINT (-73.9889402346 40.727011299152),11724,70,4,50,5
9820,1443364,Active,105256,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,East 32 Street,S,Lexington Avenue,3 Avenue,40.7445711770299,-73.9794890651586,989933.486652553,210544.657700554,POINT (-73.979489065159 40.74457117703),12078,71,4,50,9
12252,2083065,Active,214054,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,White Plains Road,W,East 237 Street,East 236 Street,40.8958160798646,-73.8561576292631,1024017.56284122,265680.645853564,POINT (-73.856157629263 40.895816079865),11275,29,5,40,30
10494,1453094,Active,103141,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,East 19 Street,S,Irving Place,Park Avenue South,40.737228818295,-73.9870694830752,987833.38225697,207869.202421561,POINT (-73.987069483075 40.737228818295),11724,11,4,50,7
2047,2162852,Active,201840,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Greene Place,N,Edison Avenue,East Tremont Avenue,40.8318462570514,-73.8268721373899,1032160.06722547,242388.644865483,POINT (-73.82687213739 40.831846257051),11274,43,5,12,28
2831,4013055,Active,411982,"2 HR Pas Mon-Fri 0800-1600, 1900-2200 /2 HR Pas Sat 0800-2200",,On Street,Queens,Queens Boulevard,S,47 Street,Greenpoint Avenue,40.7427918572315,-73.9175721381895,1007090.99203564,209906.475906059,POINT (-73.917572138189 40.742791857232),16861,53,3,33,66
494,1264956,Active,112627,2HR Pas Mon-Fri 1000-1400 / Sat 0900-1900,,On Street,Manhattan,2 Avenue,W,East 78 Street,East 77 Street,40.7724256842465,-73.955843254055,996480.51719363,220695.381821647,POINT (-73.955843254055 40.772425684247),10092,23,4,51,11
8088,1483111,Active,116173,3HR Com Mon-Sat 0700-1800,,On Street,Manhattan,Hanover Square,S,Pearl Street,Stone Street,40.7046380634471,-74.0096450913066,981575.787160635,195995.271116972,POINT (-74.009645091307 40.704638063447),11726,56,4,32,1
2752,4443081,Active,453575,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Liberty Avenue,S,105 Street,106 Street,40.6825710469,-73.8357520678008,1029804.68217248,187998.168344811,POINT (-73.835752067801 40.6825710469),24013,62,3,41,64
1280,1149973,Active,105476,2HR Pas Mon-Sat 0730-2200,,On Street,Manhattan,7 Avenue South,W,Charles Street,West 10 Street,40.7346476604492,-74.0023300502378,983604.257513136,206928.549447224,POINT (-74.002330050238 40.734647660449),12077,57,4,10,3
5704,3413060,Active,304723,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,East 2 Street,W,Avenue O,Avenue P,40.609103734244,-73.9719982148325,992024.94408381,161190.548075646,POINT (-73.971998214832 40.609103734244),13513,2,2,18,39
14515,1263088,Active,109431,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,2 Avenue,E,East 99 Street,East 97 Street,40.7858884613534,-73.9457678957248,999268.148757473,225601.892677888,POINT (-73.945767895725 40.785888461353),12426,7,4,35,14
14284,1283001,Active,110214,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,East 116 Street,N,2 Avenue,3 Avenue,40.7974006524228,-73.9384956622923,1001279.05648105,229797.510270894,POINT (-73.938495662292 40.797400652423),13093,7,4,35,16
7285,2203020,Active,220839,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Westchester Avenue,S,Manor Avenue,Stratford Avenue,40.8290282219485,-73.8758668787795,1018603.10680664,241338.926820561,POINT (-73.875866878779 40.829028221949),11610,58,5,31,26
9928,1443479,Active,103015,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,East 28 Street,S,5 Avenue,Madison Avenue,40.7440599827121,-73.9859532514119,988142.319959298,210358.059976637,POINT (-73.985953251412 40.744059982712),12078,11,4,50,7
9014,1243047,Active,106652,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,Hester Street,S,Mulberry Street,Baxter Street,40.7182517852199,-73.998330203845,984712.875702724,200955.019399554,POINT (-73.998330203845 40.71825178522),12076,57,4,32,2
9834,1443378,Active,101305,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,West 31 Street,N,5 Avenue,Broadway,40.7471686109163,-73.98732263115,987762.704248726,211490.574771971,POINT (-73.98732263115 40.747168610916),11722,11,4,51,8
14312,1263074,Active,112468,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0900-1900,,On Street,Manhattan,2 Avenue,E,East 118 Street,East 117 Street,40.7978849895445,-73.9370077786658,1001690.88833456,229974.263854399,POINT (-73.937007778666 40.797884989545),13093,7,4,35,16
12862,4093042,Active,457799,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Myrtle Avenue,S,Cornelia Street,Hancock Street,40.7002976392064,-73.9041212144526,1010835.22503272,194428.327072397,POINT (-73.904121214453 40.700297639206),15310,54,3,30,62
15003,4153015,Active,420318,2 HR Pas Mon-Sat 0800-1400,,On Street,Queens,Thomson Avenue,S,30 Street,30 Place,40.7450375765065,-73.9368155999169,1001757.9856413,210720.230840221,POINT (-73.936815599917 40.745037576507),16858,53,3,33,66
8514,1058412,Active,108923,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,West 169 Street,S,Broadway,Ft. Washington Avenue,40.8417816604216,-73.9397040637251,1000933.34949531,245966.878522649,POINT (-73.939704063725 40.841781660422),13090,47,4,39,21
1490,4122311,Active,404927,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Gleane Street,S,Baxter Avenue,Britton Avenue,40.7474942560765,-73.8822926351192,1016864.73429914,211630.876328647,POINT (-73.882292635119 40.747494256077),14784,66,3,5,68
392,1109648,Active,114837,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Adam C Powell Jr. Boulevard,E,West 144 Street,West 145 Street,40.8211870003919,-73.9391989938638,1001078.30589831,238463.583489895,POINT (-73.939198993864 40.821187000392),12427,18,4,36,20
8434,1473086,Active,102745,2HR Pas Mon-Sat 0800-1800,,On Street,Manhattan,West 3 Street,S,Mercer Street,Broadway,40.7279688542865,-73.9952056104004,985578.834600717,204495.279379398,POINT (-73.9952056104 40.727968854287),12075,57,4,32,3
5505,3543017,Active,304480,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Avenue U,S,West 11 Street,West 10 Street,40.5960061776584,-73.9814759822691,989394.366995886,156418.072712481,POINT (-73.981475982269 40.596006177658),18183,32,2,45,36
7606,2093044,Active,214126,2 HR Pas Mon-Sat 0900-2000,,On Street,Bronx,White Plains Road,W,Maran Place,Brady Avenue,40.8532839373624,-73.8678494305648,1020808.55449547,250179.427840307,POINT (-73.867849430565 40.853283937362),11271,59,5,12,32
1669,3091459,Active,310227,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,84 Street,S,5 Avenue,4 Avenue,40.6229694293038,-74.0256122462214,977140.009614885,166241.980886146,POINT (-74.025612246221 40.622969429304),17216,10,2,44,41
7947,3149853,Active,336992,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,5 Avenue,E,22 Street,21 Street,40.6611103027885,-73.9935539780165,986038.400938809,180136.765760556,POINT (-73.993553978016 40.661110302789),17617,9,2,7,45
7066,2233008,Active,210499,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,Allerton Avenue,S,Paulding Avenue,Hone Avenue,40.8654014140957,-73.8581509552461,1023484.42020673,254598.482650474,POINT (-73.858150955246 40.865401414096),11607,59,5,12,32
894,1208057,Active,110476,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,3 Avenue,E,East 106 Street,East 109 Street,40.7924439348579,-73.9438942552752,999785.474166393,227990.603123561,POINT (-73.943894255275 40.792443934858),12426,7,4,35,14
11632,4923001,Active,469241,15HR Pas Mon-Sat 0700-2200,Bayside,Off Street,Queens,41 Avenue,S,Bell Boulevard,214 Place,40.7636824815769,-73.7695762142164,1048080.99306072,217590.813883811,POINT (-73.769576214216 40.763682481577),14196,26,3,20,69
12045,1273020,Active,114115,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,Madison Avenue,E,East 91 Street,East 92 Street,40.7844517735064,-73.9560812057501,996412.412671059,225076.858294889,POINT (-73.95608120575 40.784451773506),10099,23,4,51,11
2595,2253175,Active,207622,6HR Pas Mon-Fri 0800-2200,,On Street,Bronx,Goulden Avenue,E,Reservoir Avenue,Bedford Park Boulevard,40.8715994725085,-73.8971135486222,1012705.00213306,256841.622193053,POINT (-73.897113548622 40.871599472509),11606,24,5,40,34
