parking_spot_id,type,parking_spot_name,address_zip,borough,detail,longitude,latitude,operation_hours
4013013,Street,,16861,Queens,On Street,-73.9218841207037,40.743768249609,2 HR Pas Mon-Sat 0800-2200
2173061,Street,,11271,Bronx,On Street,-73.8561065726619,40.8355791175032,2 HR Pas Mon-Sat 0900-1900
1033119,Street,,12420,Manhattan,On Street,-73.9777581008489,40.7789999240075,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900
1243049,Street,,12076,Manhattan,On Street,-73.9999868306546,40.7189086427511,2HR Pas Mon-Sat 0730-1900
5013001,Street,,10370,Staten Island,On Street,-74.1363210308822,40.6335414561648,2 HR Pas Mon-Sat 0800-1900
2021617,Street,,10933,Bronx,On Street,-73.9164102244662,40.8172862953217,2 HR Pas Mon-Sat 0800-1900
3183040,Street,,13514,Brooklyn,On Street,-73.9990490435317,40.6759749966148,2 HR Pas Mon-Sat 0830-1900
3113071,Street,,17621,Brooklyn,On Street,-73.9919119475467,40.6349486303068,2 HR Pas Mon-Fri 0900-1900
4061124,Street,,14190,Queens,On Street,-73.8334637909807,40.7560882740421,2 HR Pas Mon-Sat 0800-1900
4363008,Street,,15310,Queens,On Street,-73.8797011574316,40.7020847999805,2 HR Pas Mon-Sat 0900-1900
1113027,Street,,12076,Manhattan,On Street,-74.010658627023,40.7171144253675,2HR Pas Mon-Sat 0900-1900
3543062,Street,,18183,Brooklyn,On Street,-73.9740493001723,40.5967452610023,2 HR Pas Mon-Sat 0830-1900
3043187,Street,,17217,Brooklyn,On Street,-73.9463895297338,40.6268903367031,2 HR Pas Mon-Sat 0900-1900
1264897,Street,,12425,Manhattan,On Street,-73.9515763667824,40.7740550178747,2HR Pas Mon-Fri 1300-1900 /2HR Pas Sat 0830-1900
1453201,Street,,11724,Manhattan,On Street,-73.9861214343852,40.7329283316828,30Min Com Mon-Sat 0600-2200
1443429,Street,,11722,Manhattan,On Street,-73.9872153959338,40.745404657303,3HR Com Mon-Fri 0700-1900
3149797,Street,,17617,Brooklyn,On Street,-73.9855778255029,40.6687276941516,2 HR Pas Mon-Sat 0830-1900
1264965,Street,,12083,Manhattan,On Street,-73.9583000508373,40.7691326790675,2HR Pas Mon-Fri 1000-1400 / Sat 0900-1900
3493057,Street,,17621,Brooklyn,On Street,-73.9944660264174,40.63949106777,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
4122356,Street,,14783,Queens,On Street,-73.8727605470934,40.7490490613324,2 HR Pas Mon-Sat 0900-1900
4443150,Street,,15314,Queens,On Street,-73.8400904706084,40.6608599836563,2 HR Pas Mon-Sat 0900-1900
1433849,Street,,12079,Manhattan,On Street,-73.9708960397315,40.7525509286884,3HR Com Mon-Sat 0800-1900
1183003,Street,,10090,Manhattan,On Street,-73.9687054149994,40.7671402717848,2HR Pas Mon-Sat 1000-1600
3303035,Street,,13828,Brooklyn,On Street,-73.9204288001781,40.6995787217925,2 HR Pas Mon-Sat 0900-1900
3483003,Street,,18183,Brooklyn,On Street,-73.9697450899889,40.6045353866066,2 HR Pas Mon-Sat 0800-1900
4093101,Street,,15310,Queens,On Street,-73.9064960335702,40.7000404002444,2 HR Pas Mon-Sat 0830-1900
4353025,Street,,14788,Queens,On Street,-73.8936989041968,40.726680543882,2 HR Pas Mon-Sat 0900-1900
3183068,Street,,16865,Brooklyn,On Street,-73.9902952955441,40.6870796978732,2 HR Pas Mon-Sat 0730-1900
3033030,Street,,17614,Brooklyn,On Street,-73.9082356731026,40.6699983768404,2 HR Pas Mon-Sat 0830-1900
4173040,Street,,14785,Queens,On Street,-73.8541183417037,40.7265873442088,2 HR Pas Mon-Sat 0900-1900
1473027,Street,,12075,Manhattan,On Street,-73.9955049580999,40.7268165473601,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200
3063109,Street,,13512,Brooklyn,On Street,-73.9591989961493,40.5983156891452,2 HR Pas Mon-Sat 0900-1900
4081921,Street,,24670,Queens,On Street,-73.8078605570497,40.7048629555646,2 HR Pas Mon-Sat 0830-1900
2013045,Street,,11606,Bronx,On Street,-73.9030627397457,40.863005379285,2 HR Pas Mon-Sat 0900-1900
3493081,Street,,17621,Brooklyn,On Street,-73.9942615572217,40.6327241345105,2 HR Pas Mon-Fri 0900-1900
3383051,Street,,13827,Brooklyn,On Street,-73.8979488065535,40.6364853206944,2 HR Pas Mon-Sat 0900-1900
1208046,Street,,12426,Manhattan,On Street,-73.9486730405189,40.7862894198776,2 HR Pas Mon-Sat 0800-1900
1058377,Street,,13091,Manhattan,On Street,-73.9381630857979,40.8467706993841,2 HR Pas Mon-Sat 0830-1900
3333023,Street,,17217,Brooklyn,On Street,-73.9392868123151,40.6250456271226,2 HR Pas Mon-Sat 0900-1900
2013018,Street,,11606,Bronx,On Street,-73.9022051545405,40.8609071596493,2 HR Pas Mon-Sat 0800-1900
3569921,Street,,17217,Brooklyn,On Street,-73.9535062973097,40.6321040066257,6HR Pas Mon-Fri 0800-2200
4081964,Street,,24340,Queens,On Street,-73.796539674389,40.7066080241822,2 HR Pas Mon-Sat 0900-1900
3423045,Street,,17216,Brooklyn,On Street,-74.0330733592782,40.6183102204628,2 HR Pas Mon-Sat 0830-1900
2013022,Street,,11606,Bronx,On Street,-73.9002990120448,40.8635868588598,2 HR Pas Mon-Sat 0800-1900
4523027,Street,,15310,Queens,On Street,-73.8593335721646,40.709951178389,2 HR Pas Mon-Sat 0900-2200
3013563,Street,,16865,Brooklyn,On Street,-73.9938518929773,40.6946259475358,2 HR Pas Mon-Sat 0800-1900
4243123,Street,,24332,Queens,On Street,-73.761873790271,40.7135259134936,2 HR Pas Mon-Sat 0900-1900
1208039,Street,,10099,Manhattan,On Street,-73.9508717579647,40.7828845581761,2HR Pas Mon-Sat 0900-1900
4263019,Street,,15310,Queens,On Street,-73.8987042652919,40.709525652866,2 HR Pas Mon-Sat 0830-1900
2023045,Street,,10933,Bronx,On Street,-73.9163016077895,40.8164618843491,2 HR Pas Mon-Sat 0800-1900
1068262,Street,,13098,Manhattan,On Street,-73.9281207448446,40.8626988741066,2 HR Pas Mon-Sat 0900-1900
1473004,Street,,11724,Manhattan,On Street,-73.9910622151546,40.7338071974534,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200
1433713,Street,,12419,Manhattan,On Street,-73.9706718141466,40.7561407251009,3HR Com Mon-Sat 0700-1600
3343051,Street,,13826,Brooklyn,On Street,-73.9480655138959,40.5836955828802,2 HR Pas Mon-Sat 0900-2200
4213013,Street,,14196,Queens,On Street,-73.7712028945126,40.7638345801079,2 HR Pas Mon-Sat 0900-1900
1334827,Street,,10090,Manhattan,On Street,-73.9570519872178,40.7621525589239,2HR Pas Mon-Sat 0900-1900
3602945,Street,,17620,Brooklyn,On Street,-73.9745252908365,40.6358751888956,2 HR Pas Mon-Sat 0830-1900
4413120,Street,,14784,Queens,On Street,-73.8718547685129,40.7424926932522,2 HR Pas Mon-Sat 0830-1900
4313019,Street,,24017,Queens,On Street,-73.8565063417766,40.6928965962107,2 HR Pas Mon-Sat 0900-1900
4123020,Street,,14783,Queens,On Street,-73.8725403268367,40.7508987760505,2 HR Pas Mon-Sat 0830-1900
4122306,Street,,14784,Queens,On Street,-73.8832519906359,40.7467709798117,2 HR Pas Mon-Sat 0800-1900
2203049,Street,,11610,Bronx,On Street,-73.8801159379948,40.8282688015493,2 HR Pas Mon-Sat 0900-1900
3223028,Street,,18182,Brooklyn,On Street,-73.9538170117594,40.7301869360854,2 HR Pas Mon-Sat 0800-1900
4423118,Street,,14507,Queens,On Street,-73.7900064589935,40.7394819500593,2 HR Pas Mon-Sat 0900-1900
4443136,Street,,15314,Queens,On Street,-73.8382817237102,40.6519301775533,2 HR Pas Mon-Sat 0900-1900
4303078,Street,,24335,Queens,On Street,-73.721239627879,40.7254959212111,2 HR Pas Mon-Sat 0900-1900
1453122,Street,,12074,Manhattan,On Street,-73.9973783745817,40.7409011206374,3HR Com Mon-Fri 0800-1900
1453360,Street,,12074,Manhattan,On Street,-74.0028922592005,40.7438938571294,2HR Pas Mon-Sat 0900-1900
3131552,Street,,16867,Brooklyn,On Street,-73.9766140108916,40.625606608514,2 HR Pas Mon-Sat 0800-1900
1443627,Street,,12078,Manhattan,On Street,-73.9844373921456,40.7430325041005,3HR Com Mon-Fri 0700-1900
4122413,Street,,14783,Queens,On Street,-73.8907830375214,40.7488480446973,2 HR Pas Mon-Sat 0800-1900
2313012,Street,,11270,Bronx,On Street,-73.828970714857,40.8521726282414,2 HR Pas Mon-Sat 0830-1900
3883004,Street,,13826,Brooklyn,Off Street,-73.9525721160845,40.5854582796773,3HR Pas Mon-Sat 0600-2200
3163122,Street,,16866,Brooklyn,On Street,-73.9300459706028,40.6496762234255,2 HR Pas Mon-Sat 0900-1900
4760004,Street,,20532,Queens,Off Street,-73.8373532731189,40.5812112436328,4HR Pas Mon-Sat 0700-2200
1273062,Street,,10099,Manhattan,On Street,-73.9534491300151,40.7822746538808,3HR Com Mon-Fri 0700-1000 /2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900
2243003,Street,,11272,Bronx,On Street,-73.9070020085216,40.8871669162372,2 HR Pas Mon-Sat 0830-1900
3043040,Street,,13510,Brooklyn,On Street,-73.9578669538095,40.6432969564499,2 HR Pas Mon-Sat 0800-1900
4353016,Street,,14788,Queens,On Street,-73.9005365130041,40.7232906368007,2 HR Pas Mon-Sat 0900-1900
3183009,Street,,16865,Brooklyn,On Street,-73.9936529564741,40.6868765186446,2 HR Pas Mon-Sat 0800-1900
3163084,Street,,16866,Brooklyn,On Street,-73.9338428091826,40.6516409242776,2 HR Pas Mon-Sat 0800-1900
2323002,Street,,11271,Bronx,On Street,-73.8564970973286,40.8479009253001,2 HR Pas Mon-Sat 0830-1900
1238215,Street,,13092,Manhattan,On Street,-73.9208923069765,40.8670465597309,2 HR Pas Mon-Sat 0830-1900
1329999,Street,,12077,Manhattan,On Street,-74.002463466961,40.729365200647,2HR Pas Mon-Sat 0730-2200
1443027,Street,,12080,Manhattan,On Street,-73.9927115360416,40.7552287986368,3HR Com Mon-Fri 0600-1900
4081828,Street,,24670,Queens,On Street,-73.8080920345671,40.7061025249945,2 HR Pas Mon-Sat 0830-1900
1033042,Street,,12420,Manhattan,On Street,-73.9809025800091,40.7808016604308,2HR Pas Mon-Sat 0830-1900
4211726,Street,,14506,Queens,On Street,-73.7593385799879,40.7404201413188,2 HR Pas Mon-Sat 0900-1900
3213007,Street,,17615,Brooklyn,On Street,-73.9315376952228,40.6655619655552,2 HR Pas Mon-Sat 0900-1900
4152048,Street,,16858,Queens,On Street,-73.9398818714636,40.7479317360718,2 HR Pas Mon-Sat 1000-1600
1073006,Street,,10090,Manhattan,On Street,-73.9670321750251,40.7633325695606,3HR Com Mon-Sat 0800-1900
1228466,Street,,13090,Manhattan,On Street,-73.9434216144085,40.8363444474669,2 HR Pas Mon-Sat 0800-1900
4233148,Street,,16859,Queens,On Street,-73.9241659477469,40.7684408816099,2 HR Pas Mon-Sat 0900-1900
4233086,Street,,16863,Queens,On Street,-73.922890818597,40.7610542028109,2 HR Pas Mon-Sat 0900-1900
1143038,Street,,11724,Manhattan,On Street,-73.9956041221293,40.7318745745989,2HR Pas Mon-Sat 0730-2400
3053063,Street,,13512,Brooklyn,On Street,-73.960548526334,40.6079035633441,2 HR Pas Mon-Sat 0800-1900
2063033,Street,,11271,Bronx,On Street,-73.8482131291393,40.8353650902977,2 HR Pas Mon-Sat 0800-1900
1443313,Street,,11722,Manhattan,On Street,-73.9908133157524,40.7505644077072,3HR Com Mon-Sat 0700-1900
3091516,Street,,17216,Brooklyn,On Street,-74.0271735225592,40.6171866541119,2 HR Pas Mon-Sat 0900-1900
1473053,Street,,11724,Manhattan,On Street,-73.9920181530036,40.732802448335,3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200
2233001,Street,,11605,Bronx,On Street,-73.8687308491181,40.8653198034855,2 HR Pas Mon-Sat 0830-1900
4063135,Street,,14190,Queens,On Street,-73.8275200348706,40.7556339300164,2 HR Pas Mon-Sat 0800-1900
1483109,Street,,13096,Manhattan,On Street,-74.0049443124873,40.706217730576,3HR Com Mon-Fri 0700-1800 /3HR Pas Mon-Fri 1800-2200 /3HR Pas Sat 1000-2200
1023009,Street,,11723,Manhattan,On Street,-73.9957770998928,40.7135145336554,2HR Pas Mon-Sat 0800-1900
3453021,Street,,16867,Brooklyn,On Street,-73.9928160236212,40.6161529051299,2 HR Pas Mon-Sat 0900-1900
4293022,Street,,24015,Queens,On Street,-73.83229306151,40.6882307972875,2 HR Pas Mon-Sat 0900-1900
3029361,Street,,17617,Brooklyn,On Street,-73.9821974986996,40.6742247837059,2 HR Pas Mon-Sat 0830-1900
3213002,Street,,17615,Brooklyn,On Street,-73.9316200850639,40.6678033729101,2 HR Pas Mon-Sat 0900-1900
4373103,Street,,14191,Queens,On Street,-73.8458371753503,40.7823263141119,2 HR Pas Mon-Sat 0900-1900
3043034,Street,,13510,Brooklyn,On Street,-73.9581545340793,40.6456265471038,2 HR Pas Mon-Sat 0800-1900
1453135,Street,,12074,Manhattan,On Street,-73.9927508915486,40.7389510656745,3HR Com Mon-Fri 0700-1800
4463041,Street,,24014,Queens,On Street,-73.8447870971232,40.6952274789473,2 HR Pas Mon-Sat 0800-1900
4072261,Street,,16860,Queens,On Street,-73.9113338637596,40.7622358518287,2 HR Pas Mon-Sat 0830-1900
4463013,Street,,24014,Queens,On Street,-73.8343916956299,40.6984391841378,2 HR Pas Mon-Sat 0930-1900
4072259,Street,,16860,Queens,On Street,-73.9130375745016,40.7629075861655,2 HR Pas Mon-Sat 0800-1900
4303024,Street,,24337,Queens,On Street,-73.7402991669601,40.7173016460982,2 HR Pas Mon-Sat 0800-1900
4081891,Street,,24340,Queens,On Street,-73.7956778693752,40.7099955786795,2 HR Pas Mon-Sat 0900-1900
3423005,Street,,18180,Brooklyn,On Street,-74.0159028747006,40.6398295976866,2 HR Pas Mon-Sat 0800-1900
3163004,Street,,13510,Brooklyn,On Street,-73.950192116778,40.6558347303935,2 HR Pas Mon-Sat 0830-1900
4443048,Street,,24013,Queens,On Street,-73.8362244531192,40.6826722654906,2 HR Pas Mon-Sat 0900-1900
2103008,Street,,10931,Bronx,On Street,-73.9042516773025,40.8520002905911,2 HR Pas Mon-Sat 0830-1900
3602949,Street,,17620,Brooklyn,On Street,-73.9745861876078,40.6359880779205,2 HR Pas Mon-Sat 0800-1900
3473005,Street,,18182,Brooklyn,On Street,-73.9546206531471,40.7318403505528,2 HR Pas Mon-Sat 0830-1900
4023119,Street,,24011,Queens,On Street,-73.8311018398188,40.7086378130499,2 HR Pas Mon-Sat 0900-1900
4081939,Street,,24340,Queens,On Street,-73.803353829164,40.7046356416492,2 HR Pas Mon-Sat 0900-1900
3602951,Street,,17620,Brooklyn,On Street,-73.975535739242,40.6358863631305,2 HR Pas Mon-Sat 0800-1900
5043061,Street,,10697,Staten Island,On Street,-74.1226435175378,40.6341589129361,2 HR Pas Mon-Sat 0800-1900
4433039,Street,,14508,Queens,On Street,-73.7837787815241,40.7282511967131,2 HR Pas Mon-Sat 0800-1900
4283093,Street,,14193,Queens,On Street,-73.803872910551,40.7606603592523,2 HR Pas Mon-Sat 0800-1900
4313032,Street,,24017,Queens,On Street,-73.8630218267166,40.6920670080218,2 HR Pas Mon-Sat 0830-1900
1443727,Street,,12078,Manhattan,On Street,-73.9792703176952,40.7437705981798,2HR Pas Mon-Sat 0900-1900
3123001,Street,,18180,Brooklyn,On Street,-74.014548395382,40.6409449115974,2 HR Pas Mon-Sat 0830-1900
2262730,Street,,11609,Bronx,On Street,-73.8977239907409,40.8911582629965,2 HR Pas Mon-Sat 0800-1900
4193058,Street,,14510,Queens,On Street,-73.8552661344255,40.7441057316984,2 HR Pas Mon-Sat 0900-1900
1433321,Street,,12079,Manhattan,On Street,-73.9771162212246,40.755277474485,6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
3113052,Street,,17621,Brooklyn,On Street,-73.9888827011365,40.6385939757061,2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri
4152001,Street,,16858,Queens,On Street,-73.9353283661718,40.7429720451988,4HR Pas Mon-Sat 0900-1900
5053310,Street,,10692,Staten Island,On Street,-74.0915712888019,40.5865135659321,2 HR Pas Mon-Sat 0800-1900
1443118,Street,,12080,Manhattan,On Street,-73.9950047217043,40.7544601333813,3HR Com Mon-Fri 0600-1900
3463037,Street,,13511,Brooklyn,On Street,-74.0078264209287,40.620458277459,2 HR Pas Mon-Sat 0830-1900
3131519,Street,,16867,Brooklyn,On Street,-73.9844328780639,40.6100911920854,2 HR Pas Mon-Sat 0900-1900
3413010,Street,,13513,Brooklyn,On Street,-73.9631854379264,40.6136205985538,2 HR Pas Mon-Sat 0800-1900
1403143,Street,,12081,Manhattan,On Street,-73.9924748025825,40.7686399036995,2HR Pas Mon-Sat 0830-1900
1483035,Street,,13096,Manhattan,On Street,-74.0086265556634,40.7093543424591,3HR Com Mon-Fri 0700-1900
4093015,Street,,15310,Queens,On Street,-73.9003917942104,40.7008607855668,2 HR Pas Mon-Sat 0800-1900
1133092,Street,,12073,Manhattan,On Street,-73.9786753192841,40.736508950339,2HR Pas Mon-Sat 0830-1900
4293127,Street,,24012,Queens,On Street,-73.8507061104836,40.6829934153341,2 HR Pas Mon-Sat 0830-1900
3569932,Street,,17217,Brooklyn,On Street,-73.9524280089427,40.6309753271942,6HR Pas Mon-Fri 0800-2200
1208050,Street,,12426,Manhattan,On Street,-73.9448278068957,40.7911609696794,2 HR Pas Mon-Sat 0830-1900
1443258,Street,,12078,Manhattan,On Street,-73.9779725507823,40.7486598445407,3HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2200
1133063,Street,,11729,Manhattan,On Street,-73.9809867190855,40.7333303479231,2HR Pas Mon-Sat 0830-1900
4383102,Street,,14192,Queens,On Street,-73.8129280707985,40.7876030193656,2 HR Pas Mon-Sat 0900-1900
4443138,Street,,15314,Queens,On Street,-73.8378451028302,40.6501799553281,2 HR Pas Mon-Sat 0900-1900
3133004,Street,,16867,Brooklyn,On Street,-73.9824272392123,40.6130132916312,2 HR Pas Mon-Sat 0830-1900
1453315,Street,,12073,Manhattan,On Street,-73.9930303300707,40.7424086378073,3HR Com Mon-Fri 0700-1900
3063099,Street,,13512,Brooklyn,On Street,-73.9587645269186,40.5986337670183,2 HR Pas Mon-Sat 0800-1900
4093050,Street,,15310,Queens,On Street,-73.902690611307,40.7002160426291,2 HR Pas Mon-Sat 0900-1900
3343026,Street,,13826,Brooklyn,On Street,-73.9510695469429,40.5849478874751,2 HR Pas Mon-Sat 0900-1900
4053079,Street,,14786,Queens,On Street,-73.8416565643023,40.7214684165978,2 HR Pas Mon-Sat 0900-1900
1453266,Street,,12073,Manhattan,On Street,-73.9867252153559,40.7398887952509,3HR Com Mon-Fri 0700-1900
1443414,Street,,12078,Manhattan,On Street,-73.9828568360227,40.7444797218729,3HR Com Mon-Fri 0800-1800
4093045,Street,,15310,Queens,On Street,-73.9032108904117,40.6998003220167,2 HR Pas Mon-Sat 0900-1900
1238231,Street,,13092,Manhattan,On Street,-73.9169005410158,40.8693311721803,2 HR Pas Mon-Sat 0800-1900
3123077,Street,,18180,Brooklyn,On Street,-74.0102221522637,40.6489244455404,2 HR Pas Mon-Sat 0800-1900
3523002,Street,,13829,Brooklyn,On Street,-73.9627295132977,40.6729112858645,2 HR Pas Mon-Sat 0830-1900
4173092,Street,,14785,Queens,On Street,-73.8608221454024,40.7298229509241,2 HR Pas Mon-Sat 0800-2200
4723021,Street,,16858,Queens,Off Street,-73.9274819886614,40.7440937100933,15HR Pas Mon-Sat 0700-2200
4013028,Street,,16861,Queens,On Street,-73.9168015001697,40.7435372599048,2 HR Pas Mon-Sat 0900-1900
4293058,Street,,24015,Queens,On Street,-73.8227853623214,40.6867052090548,2 HR Pas Mon-Sat 0900-1900
3253010,Street,,18184,Brooklyn,On Street,-73.9809096662786,40.5745713099974,"2 HR Pas Mon-Sat 0900-1900 Jan-May, Sept-Dec /2 HR Pas Mon-Sat 0900-2400 June-Aug"
4233162,Street,,16863,Queens,On Street,-73.9301818911627,40.7647936633606,2 HR Pas Mon-Sat 0800-1900
3073033,Street,,17616,Brooklyn,On Street,-74.0044261571051,40.6082313595252,2 HR Pas Mon-Sat 0830-1900
1023054,Street,,11723,Manhattan,On Street,-73.9881812875505,40.7213246521004,2HR Pas Mon-Sat 0900-1900
1263104,Street,,10090,Manhattan,On Street,-73.9613677908603,40.7634934035475,3HR Com Mon-Sat 0700-1900
4081972,Street,,24340,Queens,On Street,-73.796923050486,40.7087635627096,2 HR Pas Mon-Sat 0830-1900
4263008,Street,,15310,Queens,On Street,-73.8964667139423,40.7053749617609,2 HR Pas Mon-Sat 0800-1900
4283083,Street,,14193,Queens,On Street,-73.8047425226105,40.7553449819135,2 HR Pas Mon-Sat 0800-1900
1443576,Street,,12073,Manhattan,On Street,-73.9901590728797,40.7427120179617,3HR Com Mon-Fri 0800-1900
2083063,Street,,11275,Bronx,On Street,-73.8551911499796,40.8975636365109,2 HR Pas Mon-Sat 0830-1900
1043053,Street,,12078,Manhattan,On Street,-73.977458576749,40.7421018076564,2HR Pas Mon-Sat 0900-1900
1503012,Street,,13093,Manhattan,On Street,-73.9417890963527,40.8063109912458,2 HR Pas Mon-Sat 0800-1900
1443476,Street,,12078,Manhattan,On Street,-73.9869190002923,40.7444654487382,3HR Com Mon-Fri 0700-1900
3153028,Street,,13513,Brooklyn,On Street,-73.9647299876584,40.6230944532323,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
1208061,Street,,12426,Manhattan,On Street,-73.9423171765872,40.7950002186919,2 HR Pas Mon-Sat 0800-1900
1323025,Street,,12076,Manhattan,On Street,-74.0056316171272,40.7259375367139,2HR Pas Mon-Sat 0900-1600
4253106,Street,,15312,Queens,On Street,-73.7637768692888,40.6918954863279,2 HR Pas Mon-Sat 1000-1900
4053089,Street,,14786,Queens,On Street,-73.8453356431184,40.7223203301016,2 HR Pas Mon-Sat 0900-1900
4193039,Street,,14510,Queens,On Street,-73.8639931212758,40.7494747681927,2 HR Pas Mon-Sat 0900-1900
2243025,Street,,11272,Bronx,On Street,-73.9105236526367,40.8858095217332,2 HR Pas Mon-Sat 0830-1900
3063160,Street,,13512,Brooklyn,On Street,-73.9457653807823,40.6002357407572,2 HR Pas Mon-Sat 0900-1900
1023114,Street,,11723,Manhattan,On Street,-73.9913677072763,40.717707331554,2HR Pas Mon-Sat 1000-1900
4013084,Street,,16861,Queens,On Street,-73.9206943029556,40.7429369491231,2 HR Pas Mon-Sat 0900-1900
3123100,Street,,18180,Brooklyn,On Street,-74.001013105558,40.6436143287917,2 HR Pas Mon-Sat 0830-1900
1453271,Street,,11724,Manhattan,On Street,-73.9889107825983,40.7368874135567,3HR Com Mon-Fri 0700-1900
4283161,Street,,14192,Queens,On Street,-73.8145081832522,40.7769818299737,2 HR Pas Mon-Sat 0900-1900
4283031,Street,,14196,Queens,On Street,-73.7823304073399,40.7567502572212,4HR Pas Mon-Sat 0900-1900
2353015,Street,,10929,Bronx,On Street,-73.9289434206915,40.817079470675,6HR Pas Mon-Fri 0900-1900
1443338,Street,,12078,Manhattan,On Street,-73.9794045627467,40.7500090009647,3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200
3353001,Street,,17212,Brooklyn,On Street,-73.961960334284,40.6939686571592,2 HR Pas Mon-Sat 0830-1900
3043150,Street,,17217,Brooklyn,On Street,-73.9472580758345,40.6267964755961,2 HR Pas Mon-Sat 0900-1900
2123006,Street,,10930,Bronx,On Street,-73.9199023233956,40.835336256422,2 HR Pas Mon-Sat 0800-1900
4013092,Street,,16861,Queens,On Street,-73.9243088464796,40.7433183669742,2 HR Pas Mon-Sat 0900-1900
3083028,Street,,13826,Brooklyn,On Street,-73.958355140361,40.578177589802,2 HR Pas Mon-Sat 0800-1900
3123178,Street,,18180,Brooklyn,On Street,-74.008048327717,40.6404829719153,2 HR Pas Mon-Sat 0800-1900
3103007,Street,,16867,Brooklyn,On Street,-73.990659060069,40.6187651318129,2 HR Pas Mon-Sat 0830-1900
3403095,Street,,13509,Brooklyn,On Street,-73.9503346476411,40.6689043122689,2 HR Pas Mon-Sat 0900-1900
3333043,Street,,13825,Brooklyn,On Street,-73.9338868350145,40.6194156256057,2 HR Pas Mon-Sat 0730-1900
3163054,Street,,13510,Brooklyn,On Street,-73.9608807744016,40.6499077040713,2 HR Pas Mon-Sat 0800-1900
3413081,Street,,13513,Brooklyn,On Street,-73.9708809915471,40.6167557216213,2 HR Pas Mon-Sat 0830-1900
2073023,Street,,11605,Bronx,On Street,-73.8808843070887,40.8826005175134,2 HR Pas Mon-Sat 0900-1900
4233180,Street,,16863,Queens,On Street,-73.9245947697517,40.7627958073652,2 HR Pas Mon-Sat 0900-1900
1109656,Street,,12427,Manhattan,On Street,-73.9440494088073,40.8236411735749,2 HR Pas Mon-Sat 0800-1900
3123084,Street,,18180,Brooklyn,On Street,-74.0115530877343,40.633477985686,2 HR Pas Mon-Sat 0800-2200
3213023,Street,,17615,Brooklyn,On Street,-73.9308992578261,40.6719230339626,2 HR Pas Mon-Sat 0900-1900
4013037,Street,,16861,Queens,On Street,-73.9222921759523,40.743901395472,2 HR Pas Mon-Sat 0900-1900
4522524,Street,,14786,Queens,On Street,-73.8564154240704,40.7115147906478,2 HR Pas Mon-Sat 0900-1900
1133093,Street,,12073,Manhattan,On Street,-73.9775344957542,40.7384581783902,2HR Pas Mon-Sat 0900-1900
4463035,Street,,24014,Queens,On Street,-73.8391201905649,40.6957662629857,2 HR Pas Mon-Sat 0800-1900
3053047,Street,,13512,Brooklyn,On Street,-73.9618072857,40.6076668964673,2 HR Pas Mon-Sat 0900-1900
3593042,Street,,13825,Brooklyn,On Street,-73.9269446110212,40.6206196746612,2 HR Pas Mon-Sat 0900-1900
1503047,Street,,12423,Manhattan,On Street,-73.9537777585865,40.806740263487,2 HR Pas Mon-Sat 1000-1900
2253180,Street,,11606,Bronx,On Street,-73.8937433133936,40.8753431308463,6HR Pas Mon-Fri 0800-2200
2162899,Street,,11274,Bronx,On Street,-73.819861098353,40.8245784620529,2 HR Pas Mon-Sat 0930-1900
3029744,Street,,17619,Brooklyn,On Street,-73.9775162981282,40.6806461482682,2 HR Pas Mon-Sat 0800-1900
3593001,Street,,16866,Brooklyn,On Street,-73.9267906099746,40.6423565635851,2 HR Pas Mon-Sat 0830-1900
3103002,Street,,16867,Brooklyn,On Street,-73.9875792873952,40.6218117529996,2 HR Pas Mon-Sat 0830-1900
1043112,Street,,11724,Manhattan,On Street,-73.9888529837002,40.7275883151892,2HR Pas Mon-Sat 0900-1900
4072255,Street,,16860,Queens,On Street,-73.9150159141904,40.7633693563649,2 HR Pas Mon-Sat 0900-1900
3123019,Street,,13515,Brooklyn,On Street,-74.0048405828161,40.6504633592087,2 HR Pas Mon-Sat 0800-1900
4081882,Street,,24340,Queens,On Street,-73.7895339462113,40.712066350668,2 HR Pas Mon-Sat 0900-1900
1283014,Street,,12423,Manhattan,On Street,-73.9513116065325,40.8028065997585,2 HR Pas Mon-Sat 0830-1900
3043005,Street,,13509,Brooklyn,On Street,-73.9607606577806,40.6604321557427,2 HR Pas Mon-Sat 0800-1900
2163009,Street,,11270,Bronx,On Street,-73.8453503822075,40.8457584548615,2 HR Pas Mon-Sat 0900-1900
